date,ADS_Index
2014:06:19,0.239359
2014:06:20,0.241595
2014:06:21,0.243807
2014:06:22,0.245997
2014:06:23,0.247809
2014:06:24,0.249242
2014:06:25,0.250298
2014:06:26,0.250976
2014:06:27,0.251277
2014:06:28,0.251201
2014:06:29,0.250748
2014:06:30,0.249953
2014:07:01,0.248815
2014:07:02,0.247174
2014:07:03,0.245028
2014:07:04,0.242377
2014:07:05,0.239221
2014:07:06,0.235558
2014:07:07,0.231916
2014:07:08,0.228293
2014:07:09,0.224689
2014:07:10,0.221102
2014:07:11,0.217532
2014:07:12,0.213977
2014:07:13,0.210437
2014:07:14,0.206015
2014:07:15,0.200709
2014:07:16,0.19452
2014:07:17,0.187443
2014:07:18,0.179478
2014:07:19,0.170622
2014:07:20,0.160872
2014:07:21,0.151233
2014:07:22,0.141702
2014:07:23,0.132275
2014:07:24,0.122951
2014:07:25,0.113725
2014:07:26,0.104597
2014:07:27,0.0955614
2014:07:28,0.0858565
2014:07:29,0.075479
2014:07:30,0.0644257
2014:07:31,0.0526933
2014:08:01,0.0402782
2014:08:02,0.0281898
2014:08:03,0.0164245
2014:08:04,0.00594772
2014:08:05,-0.00324363
2014:08:06,-0.0111524
2014:08:07,-0.0177808
2014:08:08,-0.0231311
2014:08:09,-0.0272047
2014:08:10,-0.0300029
2014:08:11,-0.03241
2014:08:12,-0.0344266
2014:08:13,-0.0360534
2014:08:14,-0.0372909
2014:08:15,-0.0381394
2014:08:16,-0.0385993
2014:08:17,-0.0386705
2014:08:18,-0.0382265
2014:08:19,-0.037267
2014:08:20,-0.0357917
2014:08:21,-0.0338003
2014:08:22,-0.031292
2014:08:23,-0.0282662
2014:08:24,-0.024722
2014:08:25,-0.0203891
2014:08:26,-0.0152665
2014:08:27,-0.00935234
2014:08:28,-0.00264502
2014:08:29,0.00485753
2014:08:30,0.0131576
2014:08:31,0.0222576
2014:09:01,0.0322167
2014:09:02,0.0418252
2014:09:03,0.0510859
2014:09:04,0.0600016
2014:09:05,0.0685751
2014:09:06,0.0768089
2014:09:07,0.0847055
2014:09:08,0.0912448
2014:09:09,0.0964287
2014:09:10,0.100259
2014:09:11,0.102736
2014:09:12,0.103862
2014:09:13,0.103636
2014:09:14,0.102058
2014:09:15,0.100271
2014:09:16,0.0982743
2014:09:17,0.0960669
2014:09:18,0.0936483
2014:09:19,0.0910178
2014:09:20,0.0881746
2014:09:21,0.0851179
2014:09:22,0.0813135
2014:09:23,0.0767603
2014:09:24,0.071457
2014:09:25,0.065402
2014:09:26,0.0585933
2014:09:27,0.051029
2014:09:28,0.0427068
2014:09:29,0.0339703
2014:09:30,0.0248168
2014:10:01,0.0152436
2014:10:02,0.00667305
2014:10:03,-0.00089737
2014:10:04,-0.00746996
2014:10:05,-0.0130467
2014:10:06,-0.018305
2014:10:07,-0.0232464
2014:10:08,-0.0278724
2014:10:09,-0.0321844
2014:10:10,-0.0361838
2014:10:11,-0.0398716
2014:10:12,-0.0432491
2014:10:13,-0.0453915
2014:10:14,-0.0462996
2014:10:15,-0.0459736
2014:10:16,-0.0444133
2014:10:17,-0.0416184
2014:10:18,-0.037588
2014:10:19,-0.0323209
2014:10:20,-0.0261586
2014:10:21,-0.0190992
2014:10:22,-0.0111406
2014:10:23,-0.00228048
2014:10:24,0.00748395
2014:10:25,0.0181556
2014:10:26,0.0297377
2014:10:27,0.0417053
2014:10:28,0.0540621
2014:10:29,0.0668117
2014:10:30,0.0799581
2014:10:31,0.0935052
2014:11:01,0.107457
2014:11:02,0.119982
2014:11:03,0.132068
2014:11:04,0.14372
2014:11:05,0.154941
2014:11:06,0.165733
2014:11:07,0.176101
2014:11:08,0.186048
2014:11:09,0.195576
2014:11:10,0.204307
2014:11:11,0.212244
2014:11:12,0.219388
2014:11:13,0.225742
2014:11:14,0.231309
2014:11:15,0.236088
2014:11:16,0.240083
2014:11:17,0.24366
2014:11:18,0.246821
2014:11:19,0.249566
2014:11:20,0.251897
2014:11:21,0.253813
2014:11:22,0.255316
2014:11:23,0.256407
2014:11:24,0.256109
2014:11:25,0.254423
2014:11:26,0.251348
2014:11:27,0.246884
2014:11:28,0.241029
2014:11:29,0.233781
2014:11:30,0.225138
2014:12:01,0.215615
2014:12:02,0.206037
2014:12:03,0.196404
2014:12:04,0.18671
2014:12:05,0.176954
2014:12:06,0.167133
2014:12:07,0.157244
2014:12:08,0.147049
2014:12:09,0.136546
2014:12:10,0.125732
2014:12:11,0.114604
2014:12:12,0.103157
2014:12:13,0.0913893
2014:12:14,0.0792965
2014:12:15,0.0666328
2014:12:16,0.0533942
2014:12:17,0.0395768
2014:12:18,0.0251765
2014:12:19,0.0101888
2014:12:20,-0.00539072
2014:12:21,-0.0215668
2014:12:22,-0.0375172
2014:12:23,-0.0532467
2014:12:24,-0.0687602
2014:12:25,-0.0840621
2014:12:26,-0.0991573
2014:12:27,-0.11405
2014:12:28,-0.128745
2014:12:29,-0.143248
2014:12:30,-0.157562
2014:12:31,-0.171693
2015:01:01,-0.185643
2015:01:02,-0.198906
2015:01:03,-0.211486
2015:01:04,-0.223385
2015:01:05,-0.234561
2015:01:06,-0.245018
2015:01:07,-0.254758
2015:01:08,-0.263784
2015:01:09,-0.2721
2015:01:10,-0.279706
2015:01:11,-0.286607
2015:01:12,-0.293517
2015:01:13,-0.300436
2015:01:14,-0.307369
2015:01:15,-0.314316
2015:01:16,-0.321279
2015:01:17,-0.328262
2015:01:18,-0.335266
2015:01:19,-0.343702
2015:01:20,-0.353572
2015:01:21,-0.364881
2015:01:22,-0.377631
2015:01:23,-0.391826
2015:01:24,-0.40747
2015:01:25,-0.424569
2015:01:26,-0.440627
2015:01:27,-0.45565
2015:01:28,-0.469641
2015:01:29,-0.482607
2015:01:30,-0.494549
2015:01:31,-0.505472
2015:02:01,-0.51538
2015:02:02,-0.524278
2015:02:03,-0.532171
2015:02:04,-0.539059
2015:02:05,-0.544946
2015:02:06,-0.549832
2015:02:07,-0.553721
2015:02:08,-0.556611
2015:02:09,-0.559835
2015:02:10,-0.563393
2015:02:11,-0.567285
2015:02:12,-0.571514
2015:02:13,-0.57608
2015:02:14,-0.580985
2015:02:15,-0.58623
2015:02:16,-0.590355
2015:02:17,-0.593359
2015:02:18,-0.595246
2015:02:19,-0.596014
2015:02:20,-0.595664
2015:02:21,-0.594196
2015:02:22,-0.59161
2015:02:23,-0.588236
2015:02:24,-0.584072
2015:02:25,-0.579117
2015:02:26,-0.573369
2015:02:27,-0.566828
2015:02:28,-0.55949
2015:03:01,-0.551354
2015:03:02,-0.543901
2015:03:03,-0.537129
2015:03:04,-0.531035
2015:03:05,-0.525618
2015:03:06,-0.520877
2015:03:07,-0.516808
2015:03:08,-0.513413
2015:03:09,-0.509773
2015:03:10,-0.505889
2015:03:11,-0.501758
2015:03:12,-0.49738
2015:03:13,-0.492754
2015:03:14,-0.487877
2015:03:15,-0.482748
2015:03:16,-0.477501
2015:03:17,-0.472134
2015:03:18,-0.466645
2015:03:19,-0.461032
2015:03:20,-0.455295
2015:03:21,-0.44943
2015:03:22,-0.443437
2015:03:23,-0.437721
2015:03:24,-0.43228
2015:03:25,-0.427114
2015:03:26,-0.42222
2015:03:27,-0.417597
2015:03:28,-0.413244
2015:03:29,-0.409159
2015:03:30,-0.404098
2015:03:31,-0.398059
2015:04:01,-0.391041
2015:04:02,-0.384145
2015:04:03,-0.377369
2015:04:04,-0.37071
2015:04:05,-0.364167
2015:04:06,-0.357579
2015:04:07,-0.350944
2015:04:08,-0.34426
2015:04:09,-0.337526
2015:04:10,-0.330739
2015:04:11,-0.323898
2015:04:12,-0.316999
2015:04:13,-0.310869
2015:04:14,-0.305505
2015:04:15,-0.300905
2015:04:16,-0.297069
2015:04:17,-0.293995
2015:04:18,-0.291683
2015:04:19,-0.290131
2015:04:20,-0.290377
2015:04:21,-0.29242
2015:04:22,-0.296262
2015:04:23,-0.301903
2015:04:24,-0.309346
2015:04:25,-0.318592
2015:04:26,-0.329644
2015:04:27,-0.341472
2015:04:28,-0.354077
2015:04:29,-0.367465
2015:04:30,-0.381638
2015:05:01,-0.396602
2015:05:02,-0.41117
2015:05:03,-0.425347
2015:05:04,-0.43888
2015:05:05,-0.451776
2015:05:06,-0.464036
2015:05:07,-0.475666
2015:05:08,-0.486669
2015:05:09,-0.497047
2015:05:10,-0.506804
2015:05:11,-0.515902
2015:05:12,-0.524343
2015:05:13,-0.532129
2015:05:14,-0.539262
2015:05:15,-0.545746
2015:05:16,-0.551582
2015:05:17,-0.556772
2015:05:18,-0.561314
2015:05:19,-0.565211
2015:05:20,-0.568464
2015:05:21,-0.571073
2015:05:22,-0.57304
2015:05:23,-0.574364
2015:05:24,-0.575047
2015:05:25,-0.575577
2015:05:26,-0.575955
2015:05:27,-0.576181
2015:05:28,-0.576254
2015:05:29,-0.576175
2015:05:30,-0.575943
2015:05:31,-0.575559
2015:06:01,-0.574626
2015:06:02,-0.572715
2015:06:03,-0.569828
2015:06:04,-0.565962
2015:06:05,-0.561117
2015:06:06,-0.555291
2015:06:07,-0.548483
2015:06:08,-0.54122
2015:06:09,-0.533501
2015:06:10,-0.525322
2015:06:11,-0.516681
2015:06:12,-0.507577
2015:06:13,-0.498005
2015:06:14,-0.487963
2015:06:15,-0.476867
2015:06:16,-0.464713
2015:06:17,-0.451498
2015:06:18,-0.437217
2015:06:19,-0.421866
2015:06:20,-0.405441
2015:06:21,-0.387936
2015:06:22,-0.369416
2015:06:23,-0.349875
2015:06:24,-0.329306
2015:06:25,-0.307705
2015:06:26,-0.285063
2015:06:27,-0.261375
2015:06:28,-0.236634
2015:06:29,-0.210132
2015:06:30,-0.181861
2015:07:01,-0.151815
2015:07:02,-0.1227
2015:07:03,-0.0945078
2015:07:04,-0.0672307
2015:07:05,-0.04086
2015:07:06,-0.0164216
2015:07:07,0.00609186
2015:07:08,0.0266872
2015:07:09,0.0453708
2015:07:10,0.062148
2015:07:11,0.0770241
2015:07:12,0.0900035
2015:07:13,0.100507
2015:07:14,0.108538
2015:07:15,0.114099
2015:07:16,0.117191
2015:07:17,0.117816
2015:07:18,0.115973
2015:07:19,0.111662
2015:07:20,0.105931
2015:07:21,0.0987785
2015:07:22,0.0902014
2015:07:23,0.0801975
2015:07:24,0.0687639
2015:07:25,0.055897
2015:07:26,0.0415931
2015:07:27,0.0257055
2015:07:28,0.0082296
2015:07:29,-0.01084
2015:07:30,-0.031509
2015:07:31,-0.0537836
2015:08:01,-0.0776707
2015:08:02,-0.100516
2015:08:03,-0.12221
2015:08:04,-0.142757
2015:08:05,-0.162165
2015:08:06,-0.180439
2015:08:07,-0.197585
2015:08:08,-0.213608
2015:08:09,-0.228512
2015:08:10,-0.242266
2015:08:11,-0.254872
2015:08:12,-0.266336
2015:08:13,-0.27666
2015:08:14,-0.285847
2015:08:15,-0.293901
2015:08:16,-0.300823
2015:08:17,-0.307066
2015:08:18,-0.31263
2015:08:19,-0.317518
2015:08:20,-0.321732
2015:08:21,-0.325271
2015:08:22,-0.328138
2015:08:23,-0.330334
2015:08:24,-0.331417
2015:08:25,-0.331388
2015:08:26,-0.330247
2015:08:27,-0.327994
2015:08:28,-0.324628
2015:08:29,-0.320149
2015:08:30,-0.314553
2015:08:31,-0.308325
2015:09:01,-0.301461
2015:09:02,-0.295135
2015:09:03,-0.289345
2015:09:04,-0.28409
2015:09:05,-0.279367
2015:09:06,-0.275175
2015:09:07,-0.271654
2015:09:08,-0.2688
2015:09:09,-0.266614
2015:09:10,-0.265095
2015:09:11,-0.264243
2015:09:12,-0.264056
2015:09:13,-0.264536
2015:09:14,-0.265065
2015:09:15,-0.265643
2015:09:16,-0.26627
2015:09:17,-0.266947
2015:09:18,-0.267674
2015:09:19,-0.26845
2015:09:20,-0.269277
2015:09:21,-0.270238
2015:09:22,-0.271333
2015:09:23,-0.272564
2015:09:24,-0.27393
2015:09:25,-0.275432
2015:09:26,-0.277069
2015:09:27,-0.278844
2015:09:28,-0.281113
2015:09:29,-0.283878
2015:09:30,-0.287139
2015:10:01,-0.290897
2015:10:02,-0.29525
2015:10:03,-0.3002
2015:10:04,-0.305748
2015:10:05,-0.311772
2015:10:06,-0.318275
2015:10:07,-0.325258
2015:10:08,-0.332723
2015:10:09,-0.340672
2015:10:10,-0.349109
2015:10:11,-0.358035
2015:10:12,-0.367418
2015:10:13,-0.377263
2015:10:14,-0.387571
2015:10:15,-0.398345
2015:10:16,-0.40959
2015:10:17,-0.421308
2015:10:18,-0.433502
2015:10:19,-0.446145
2015:10:20,-0.459239
2015:10:21,-0.472788
2015:10:22,-0.486797
2015:10:23,-0.501269
2015:10:24,-0.51621
2015:10:25,-0.531623
2015:10:26,-0.547032
2015:10:27,-0.562442
2015:10:28,-0.577857
2015:10:29,-0.593281
2015:10:30,-0.608721
2015:10:31,-0.624179
2015:11:01,-0.639661
2015:11:02,-0.654225
2015:11:03,-0.667873
2015:11:04,-0.680611
2015:11:05,-0.692443
2015:11:06,-0.703371
2015:11:07,-0.7134
2015:11:08,-0.722532
2015:11:09,-0.731001
2015:11:10,-0.738811
2015:11:11,-0.745964
2015:11:12,-0.752461
2015:11:13,-0.758305
2015:11:14,-0.763497
2015:11:15,-0.768039
2015:11:16,-0.772257
2015:11:17,-0.776153
2015:11:18,-0.779726
2015:11:19,-0.782979
2015:11:20,-0.785912
2015:11:21,-0.788527
2015:11:22,-0.790823
2015:11:23,-0.792145
2015:11:24,-0.792491
2015:11:25,-0.791862
2015:11:26,-0.790259
2015:11:27,-0.78768
2015:11:28,-0.784125
2015:11:29,-0.779592
2015:11:30,-0.773577
2015:12:01,-0.766076
2015:12:02,-0.757595
2015:12:03,-0.748128
2015:12:04,-0.737674
2015:12:05,-0.72623
2015:12:06,-0.713793
2015:12:07,-0.701541
2015:12:08,-0.689471
2015:12:09,-0.67758
2015:12:10,-0.665864
2015:12:11,-0.654319
2015:12:12,-0.642943
2015:12:13,-0.631731
2015:12:14,-0.620507
2015:12:15,-0.609267
2015:12:16,-0.598008
2015:12:17,-0.586726
2015:12:18,-0.575418
2015:12:19,-0.564081
2015:12:20,-0.552712
2015:12:21,-0.540226
2015:12:22,-0.526622
2015:12:23,-0.511895
2015:12:24,-0.49604
2015:12:25,-0.479052
2015:12:26,-0.460927
2015:12:27,-0.441659
2015:12:28,-0.422059
2015:12:29,-0.40212
2015:12:30,-0.381836
2015:12:31,-0.361202
2016:01:01,-0.340211
2016:01:02,-0.320461
2016:01:03,-0.301944
2016:01:04,-0.284014
2016:01:05,-0.266666
2016:01:06,-0.249894
2016:01:07,-0.233693
2016:01:08,-0.218059
2016:01:09,-0.202986
2016:01:10,-0.18847
2016:01:11,-0.174704
2016:01:12,-0.161684
2016:01:13,-0.149406
2016:01:14,-0.137866
2016:01:15,-0.127061
2016:01:16,-0.116987
2016:01:17,-0.107641
2016:01:18,-0.10022
2016:01:19,-0.0947203
2016:01:20,-0.0911409
2016:01:21,-0.0894805
2016:01:22,-0.0897387
2016:01:23,-0.0919155
2016:01:24,-0.0960117
2016:01:25,-0.100531
2016:01:26,-0.105474
2016:01:27,-0.110843
2016:01:28,-0.116639
2016:01:29,-0.122864
2016:01:30,-0.12952
2016:01:31,-0.136609
2016:02:01,-0.145425
2016:02:02,-0.154777
2016:02:03,-0.164666
2016:02:04,-0.175097
2016:02:05,-0.186071
2016:02:06,-0.197593
2016:02:07,-0.209666
2016:02:08,-0.221785
2016:02:09,-0.233956
2016:02:10,-0.24618
2016:02:11,-0.258462
2016:02:12,-0.270805
2016:02:13,-0.283214
2016:02:14,-0.295692
2016:02:15,-0.30772
2016:02:16,-0.3193
2016:02:17,-0.330437
2016:02:18,-0.341133
2016:02:19,-0.351392
2016:02:20,-0.361218
2016:02:21,-0.370612
2016:02:22,-0.379981
2016:02:23,-0.389327
2016:02:24,-0.398653
2016:02:25,-0.407962
2016:02:26,-0.417256
2016:02:27,-0.426539
2016:02:28,-0.435812
2016:02:29,-0.445674
2016:03:01,-0.456128
2016:03:02,-0.466466
2016:03:03,-0.476694
2016:03:04,-0.486813
2016:03:05,-0.496827
2016:03:06,-0.506738
2016:03:07,-0.515589
2016:03:08,-0.52338
2016:03:09,-0.530116
2016:03:10,-0.535796
2016:03:11,-0.540425
2016:03:12,-0.544002
2016:03:13,-0.546529
2016:03:14,-0.548313
2016:03:15,-0.549354
2016:03:16,-0.549654
2016:03:17,-0.549211
2016:03:18,-0.548026
2016:03:19,-0.546098
2016:03:20,-0.543427
2016:03:21,-0.539739
2016:03:22,-0.535032
2016:03:23,-0.529304
2016:03:24,-0.522555
2016:03:25,-0.514782
2016:03:26,-0.505982
2016:03:27,-0.496154
2016:03:28,-0.4855
2016:03:29,-0.474019
2016:03:30,-0.461705
2016:03:31,-0.448556
2016:04:01,-0.434568
2016:04:02,-0.421476
2016:04:03,-0.409277
2016:04:04,-0.398494
2016:04:05,-0.389123
2016:04:06,-0.381163
2016:04:07,-0.374611
2016:04:08,-0.369464
2016:04:09,-0.365721
2016:04:10,-0.363382
2016:04:11,-0.362276
2016:04:12,-0.362403
2016:04:13,-0.363764
2016:04:14,-0.366359
2016:04:15,-0.370189
2016:04:16,-0.375254
2016:04:17,-0.381557
2016:04:18,-0.388753
2016:04:19,-0.396844
2016:04:20,-0.405832
2016:04:21,-0.415721
2016:04:22,-0.426513
2016:04:23,-0.438212
2016:04:24,-0.450821
2016:04:25,-0.463587
2016:04:26,-0.476515
2016:04:27,-0.489607
2016:04:28,-0.502869
2016:04:29,-0.516304
2016:04:30,-0.529916
2016:05:01,-0.543709
2016:05:02,-0.555556
2016:05:03,-0.565462
2016:05:04,-0.573428
2016:05:05,-0.579458
2016:05:06,-0.583553
2016:05:07,-0.585715
2016:05:08,-0.585944
2016:05:09,-0.58517
2016:05:10,-0.583393
2016:05:11,-0.580613
2016:05:12,-0.576828
2016:05:13,-0.572039
2016:05:14,-0.566242
2016:05:15,-0.559437
2016:05:16,-0.551719
2016:05:17,-0.543085
2016:05:18,-0.533533
2016:05:19,-0.523061
2016:05:20,-0.511664
2016:05:21,-0.49934
2016:05:22,-0.486085
2016:05:23,-0.471539
2016:05:24,-0.455698
2016:05:25,-0.438558
2016:05:26,-0.420112
2016:05:27,-0.400357
2016:05:28,-0.379284
2016:05:29,-0.356889
2016:05:30,-0.33288
2016:05:31,-0.307251
2016:06:01,-0.279993
2016:06:02,-0.25362
2016:06:03,-0.228121
2016:06:04,-0.203491
2016:06:05,-0.179722
2016:06:06,-0.156512
2016:06:07,-0.133855
2016:06:08,-0.111745
2016:06:09,-0.0901737
2016:06:10,-0.0691356
2016:06:11,-0.0486241
2016:06:12,-0.0286329
2016:06:13,-0.0100276
2016:06:14,0.00719753
2016:06:15,0.0230476
2016:06:16,0.0375275
2016:06:17,0.0506416
2016:06:18,0.0623937
2016:06:19,0.0727876
2016:06:20,0.082404
2016:06:21,0.0912459
2016:06:22,0.0993161
2016:06:23,0.106617
2016:06:24,0.113151
2016:06:25,0.118919
2016:06:26,0.123924
2016:06:27,0.127813
2016:06:28,0.130587
2016:06:29,0.132246
2016:06:30,0.132792
2016:07:01,0.132225
2016:07:02,0.130895
2016:07:03,0.128802
2016:07:04,0.126114
2016:07:05,0.12283
2016:07:06,0.11895
2016:07:07,0.114471
2016:07:08,0.109394
2016:07:09,0.103715
2016:07:10,0.0974345
2016:07:11,0.0910345
2016:07:12,0.0845136
2016:07:13,0.0778697
2016:07:14,0.0711009
2016:07:15,0.0642051
2016:07:16,0.0571802
2016:07:17,0.0500242
2016:07:18,0.0425593
2016:07:19,0.0347834
2016:07:20,0.0266941
2016:07:21,0.018289
2016:07:22,0.00956555
2016:07:23,0.00052107
2016:07:24,-0.00884714
2016:07:25,-0.0186347
2016:07:26,-0.0288447
2016:07:27,-0.03948
2016:07:28,-0.0505439
2016:07:29,-0.0620399
2016:07:30,-0.0739712
2016:07:31,-0.0863416
2016:08:01,-0.0992972
2016:08:02,-0.111544
2016:08:03,-0.123087
2016:08:04,-0.133928
2016:08:05,-0.144072
2016:08:06,-0.15352
2016:08:07,-0.162277
2016:08:08,-0.170354
2016:08:09,-0.177752
2016:08:10,-0.184475
2016:08:11,-0.190525
2016:08:12,-0.195902
2016:08:13,-0.20061
2016:08:14,-0.204649
2016:08:15,-0.20798
2016:08:16,-0.210605
2016:08:17,-0.212524
2016:08:18,-0.213738
2016:08:19,-0.214247
2016:08:20,-0.214052
2016:08:21,-0.213151
2016:08:22,-0.21168
2016:08:23,-0.209638
2016:08:24,-0.207024
2016:08:25,-0.203837
2016:08:26,-0.200077
2016:08:27,-0.195742
2016:08:28,-0.190831
2016:08:29,-0.185387
2016:08:30,-0.179409
2016:08:31,-0.172894
2016:09:01,-0.165842
2016:09:02,-0.159286
2016:09:03,-0.153225
2016:09:04,-0.147658
2016:09:05,-0.142627
2016:09:06,-0.138133
2016:09:07,-0.134172
2016:09:08,-0.130744
2016:09:09,-0.127849
2016:09:10,-0.125484
2016:09:11,-0.12365
2016:09:12,-0.122216
2016:09:13,-0.121182
2016:09:14,-0.120547
2016:09:15,-0.120311
2016:09:16,-0.120474
2016:09:17,-0.121036
2016:09:18,-0.121997
2016:09:19,-0.123407
2016:09:20,-0.125265
2016:09:21,-0.127572
2016:09:22,-0.130329
2016:09:23,-0.133536
2016:09:24,-0.137195
2016:09:25,-0.141307
2016:09:26,-0.145835
2016:09:27,-0.150782
2016:09:28,-0.156148
2016:09:29,-0.161935
2016:09:30,-0.168144
2016:10:01,-0.174779
2016:10:02,-0.181666
2016:10:03,-0.188502
2016:10:04,-0.195289
2016:10:05,-0.202028
2016:10:06,-0.208722
2016:10:07,-0.215372
2016:10:08,-0.221982
2016:10:09,-0.228552
2016:10:10,-0.234723
2016:10:11,-0.240499
2016:10:12,-0.245879
2016:10:13,-0.250867
2016:10:14,-0.255463
2016:10:15,-0.259669
2016:10:16,-0.263486
2016:10:17,-0.267801
2016:10:18,-0.272615
2016:10:19,-0.27793
2016:10:20,-0.283748
2016:10:21,-0.290069
2016:10:22,-0.296896
2016:10:23,-0.304231
2016:10:24,-0.311373
2016:10:25,-0.318323
2016:10:26,-0.325083
2016:10:27,-0.331656
2016:10:28,-0.338044
2016:10:29,-0.344248
2016:10:30,-0.35027
2016:10:31,-0.357185
2016:11:01,-0.364994
2016:11:02,-0.371952
2016:11:03,-0.378062
2016:11:04,-0.383325
2016:11:05,-0.387742
2016:11:06,-0.391315
2016:11:07,-0.394203
2016:11:08,-0.396408
2016:11:09,-0.39793
2016:11:10,-0.398769
2016:11:11,-0.398926
2016:11:12,-0.398401
2016:11:13,-0.397193
2016:11:14,-0.393886
2016:11:15,-0.388479
2016:11:16,-0.38097
2016:11:17,-0.371356
2016:11:18,-0.359636
2016:11:19,-0.345804
2016:11:20,-0.329858
2016:11:21,-0.311985
2016:11:22,-0.292178
2016:11:23,-0.270432
2016:11:24,-0.246741
2016:11:25,-0.221096
2016:11:26,-0.193491
2016:11:27,-0.163918
2016:11:28,-0.133048
2016:11:29,-0.100874
2016:11:30,-0.0673841
2016:12:01,-0.0325695
2016:12:02,-2.59726E-05
2016:12:03,0.0302564
2016:12:04,0.0582867
2016:12:05,0.084583
2016:12:06,0.109153
2016:12:07,0.132004
2016:12:08,0.153144
2016:12:09,0.172578
2016:12:10,0.190313
2016:12:11,0.206353
2016:12:12,0.220904
2016:12:13,0.233969
2016:12:14,0.245552
2016:12:15,0.255658
2016:12:16,0.264289
2016:12:17,0.271447
2016:12:18,0.277135
2016:12:19,0.280876
2016:12:20,0.28267
2016:12:21,0.282518
2016:12:22,0.280421
2016:12:23,0.276376
2016:12:24,0.270384
2016:12:25,0.262443
2016:12:26,0.252088
2016:12:27,0.239318
2016:12:28,0.224127
2016:12:29,0.206511
2016:12:30,0.186466
2016:12:31,0.163985
2017:01:01,0.139061
2017:01:02,0.114624
2017:01:03,0.0906671
2017:01:04,0.0671825
2017:01:05,0.0441634
2017:01:06,0.0216027
2017:01:07,-0.000506307
2017:01:08,-0.0221703
2017:01:09,-0.0433264
2017:01:10,-0.0639808
2017:01:11,-0.0841398
2017:01:12,-0.10381
2017:01:13,-0.122996
2017:01:14,-0.141705
2017:01:15,-0.159942
2017:01:16,-0.177322
2017:01:17,-0.193851
2017:01:18,-0.209533
2017:01:19,-0.224374
2017:01:20,-0.238377
2017:01:21,-0.251548
2017:01:22,-0.263889
2017:01:23,-0.276258
2017:01:24,-0.288657
2017:01:25,-0.30109
2017:01:26,-0.313562
2017:01:27,-0.326076
2017:01:28,-0.338635
2017:01:29,-0.351244
2017:01:30,-0.363884
2017:01:31,-0.37656
2017:02:01,-0.389274
2017:02:02,-0.40107
2017:02:03,-0.41195
2017:02:04,-0.421917
2017:02:05,-0.430975
2017:02:06,-0.438515
2017:02:07,-0.444539
2017:02:08,-0.44905
2017:02:09,-0.452048
2017:02:10,-0.453535
2017:02:11,-0.45351
2017:02:12,-0.451975
2017:02:13,-0.448964
2017:02:14,-0.444475
2017:02:15,-0.438509
2017:02:16,-0.431062
2017:02:17,-0.422133
2017:02:18,-0.411719
2017:02:19,-0.399816
2017:02:20,-0.387395
2017:02:21,-0.37445
2017:02:22,-0.360979
2017:02:23,-0.346977
2017:02:24,-0.33244
2017:02:25,-0.317364
2017:02:26,-0.301743
2017:02:27,-0.284144
2017:02:28,-0.26456
2017:03:01,-0.242986
2017:03:02,-0.221427
2017:03:03,-0.199875
2017:03:04,-0.178325
2017:03:05,-0.15677
2017:03:06,-0.135929
2017:03:07,-0.115795
2017:03:08,-0.0963637
2017:03:09,-0.0776279
2017:03:10,-0.0595824
2017:03:11,-0.0422217
2017:03:12,-0.0255405
2017:03:13,-0.00893693
2017:03:14,0.00759412
2017:03:15,0.0240576
2017:03:16,0.0404585
2017:03:17,0.0568017
2017:03:18,0.0730923
2017:03:19,0.089335
2017:03:20,0.105114
2017:03:21,0.120434
2017:03:22,0.1353
2017:03:23,0.149717
2017:03:24,0.163688
2017:03:25,0.177217
2017:03:26,0.19031
2017:03:27,0.202082
2017:03:28,0.212538
2017:03:29,0.221681
2017:03:30,0.229512
2017:03:31,0.236036
2017:04:01,0.241253
2017:04:02,0.245008
2017:04:03,0.248181
2017:04:04,0.250772
2017:04:05,0.252782
2017:04:06,0.254212
2017:04:07,0.255061
2017:04:08,0.255331
2017:04:09,0.255021
2017:04:10,0.254267
2017:04:11,0.253069
2017:04:12,0.251428
2017:04:13,0.249341
2017:04:14,0.246809
2017:04:15,0.24383
2017:04:16,0.240405
2017:04:17,0.236804
2017:04:18,0.233026
2017:04:19,0.22907
2017:04:20,0.224935
2017:04:21,0.22062
2017:04:22,0.216123
2017:04:23,0.211442
2017:04:24,0.205642
2017:04:25,0.19872
2017:04:26,0.190675
2017:04:27,0.181503
2017:04:28,0.171202
2017:04:29,0.159769
2017:04:30,0.147201
2017:05:01,0.133782
2017:05:02,0.120673
2017:05:03,0.107868
2017:05:04,0.0953648
2017:05:05,0.0831584
2017:05:06,0.0712454
2017:05:07,0.0596223
2017:05:08,0.0484499
2017:05:09,0.0377248
2017:05:10,0.0274439
2017:05:11,0.0176039
2017:05:12,0.00820187
2017:05:13,-0.00076494
2017:05:14,-0.00929929
2017:05:15,-0.0175462
2017:05:16,-0.0255083
2017:05:17,-0.0331879
2017:05:18,-0.0405873
2017:05:19,-0.0477088
2017:05:20,-0.0545545
2017:05:21,-0.0611264
2017:05:22,-0.0665366
2017:05:23,-0.0707866
